id,titulo,entidad,sectores_crs,pais_region,importe_eur,fecha,fuente,url_recurso,codigo_crs,ambito,region_ocde,score_cruce,en_place,score_cruce_bdns,en_bdns,id_bdns,eslabon_corte,nombre_eslabon,score_trazabilidad,ruptura_r1,ruptura_r2,ruptura_r3,es_ooii,score_riesgo,score_trazabilidad_inv,score_integrado,clasificacion
z11-24-01-05401,Apoyo a la reforma de la protección social universal,OIT - Organización Internacional del Trabajo,16010 - Protección social,Marruecos,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05401,16010,Sector 16xx,Norte de África y Oriente Medio,0,False,57.14285714285714,False,,3,Registro en OOII / BDNS,42,True,True,False,True,46.8,58,51.28,NARANJA
z11-24-01-05303,Políticas regionales para el bienestar en el Sahel,OECD - Organisation for Economic Co-Operation and Development,15196 - Estadísticas y datos del gobierno y la sociedad civil,África Occidental (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05303,15196,Gobernabilidad Democrática,No Especificado,0,False,50.76923076923077,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z11-24-01-05210,Acceso y permanencia de las niñas afganas en el sistema educativo,UNICEF - Fondo de las Naciones Unidas para la Infancia,72012 - Educación en emergencias,Afganistán,750000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05210,72012,Acción Humanitaria,Otras Regiones,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.2,58,51.52,NARANJA
z11-24-01-05208,Prevención y tratamiento de la malnutrición infantil en Malí,UNICEF - Fondo de las Naciones Unidas para la Infancia,72040 - Asistencia alimentaria de emergencia,Malí,700000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05208,72040,Acción Humanitaria,África Subsahariana,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.2,58,51.52,NARANJA
z11-24-01-05207,Mejora de la nutrición infantil en Niger,UNICEF - Fondo de las Naciones Unidas para la Infancia,72040 - Asistencia alimentaria de emergencia,Níger,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05207,72040,Acción Humanitaria,África Subsahariana,100,True,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,False,True,True,47.2,58,51.52,NARANJA
z11-24-01-05206,Prevención y respuesta a la violencia contra la infancia en Guinea Ecuatorial,UNICEF - Fondo de las Naciones Unidas para la Infancia,15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15110 - Política de administración y gestión del sector público; 15130 - Desarrollo legal y judicial; 15150 - Fortalecimiento de la sociedad civil; 15153 - Medios de comunicación y el libre flujo de información,Guinea Ecuatorial,500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05206,15160,Gobernabilidad Democrática,Otras Regiones,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.2,58,51.52,NARANJA
z11-24-01-05205,Protección de la infancia frente a la violencia y la explotación,UNICEF - Fondo de las Naciones Unidas para la Infancia,15160 - Derechos humanos,Países en Vías de Desarrollo (No Especificado),1200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05205,15160,Gobernabilidad Democrática,No Especificado,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.2,58,51.52,NARANJA
z11-24-01-05204,Protección social e inclusión de la infancia a nivel global,UNICEF - Fondo de las Naciones Unidas para la Infancia,15160 - Derechos humanos,Países en Vías de Desarrollo (No Especificado),800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05204,15160,Gobernabilidad Democrática,No Especificado,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.2,58,51.52,NARANJA
z11-24-01-05203,Producción local de medicamentos en Nigeria,UNICEF - Fondo de las Naciones Unidas para la Infancia,12191 - Servicios médicos; 32168 - Producción farmacéutica,Nigeria,800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05203,12191,Salud,África Subsahariana,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.2,58,51.52,NARANJA
z11-24-01-05202,Acceso al agua potable y saneamiento en comunidades del Alto Egipto,UNICEF - Fondo de las Naciones Unidas para la Infancia,14031 - Abastecimiento básico de agua potable,Egipto,650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05202,14031,Agua y Saneamiento,Norte de África y Oriente Medio,100,True,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,False,True,True,47.2,58,51.52,NARANJA
z11-24-01-05201,Protección infantil y apoyo psicosocial en Palestina,UNICEF - Fondo de las Naciones Unidas para la Infancia,72050 - Coordinación de la ayuda y servicios de apoyo,Palestina,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05201,72050,Acción Humanitaria,Norte de África y Oriente Medio,0,False,48.97959183673469,False,,3,Registro en OOII / BDNS,42,True,True,False,True,47.2,58,51.52,NARANJA
z11-24-01-05100,Oportunidades para jóvenes y mujeres en África,AUDA-NEPAD Agency,15170 - Organizaciones e instituciones de la igualdad de las mujeres,África (No Especificado),2000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05100,15170,Gobernabilidad Democrática,No Especificado,0,False,47.61904761904761,False,,4,Destino geográfico declarado,56,False,True,True,False,36.9,44,39.739999999999995,AMARILLO
z11-24-01-04900,Adaptación al cambio climático en países en desarrollo,FA - Fondo de Adaptación al Cambio Climático,41082 - Investigación medioambiental,Países en Vías de Desarrollo (No Especificado),17500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04900,41082,Medio Ambiente y Cambio Climático,No Especificado,0,False,51.94805194805194,False,,3,Registro en OOII / BDNS,42,True,True,True,True,49.4,58,52.84,NARANJA
z11-24-01-04800,Ciudadanía global y cooperación iberoamericana,SEGIB - Secretaría General Iberoamericana,15150 - Fortalecimiento de la sociedad civil; 15110 - Política de administración y gestión del sector público,América Latina y Caribe (No Especificado),35000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04800,15150,Gobernabilidad Democrática,No Especificado,0,False,48.10126582278481,False,,4,Destino geográfico declarado,56,False,True,False,False,30.6,44,35.96,AMARILLO
z11-24-01-04700,Acceso universal al agua y saneamiento en América Latina y el Caribe,BID - Banco Interamericano de Desarrollo,14031 - Abastecimiento básico de agua potable,América Latina y Caribe (No Especificado),2000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04700,14031,Agua y Saneamiento,No Especificado,0,False,71.23287671232876,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.4,58,51.64,NARANJA
z11-24-01-04600,Empleo en el sector textil para mujeres,ITC - Centro Comercio Internacional,32110 - Política industrial y gestión administrativa; 32130 - Desarrollo de PYMES,Mediterráneo y Mundo Árabe (No Especificado),1500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04600,32110,Sector 32xx,No Especificado,0,False,61.76470588235294,False,,4,Destino geográfico declarado,56,False,True,True,False,36.9,44,39.739999999999995,AMARILLO
z11-24-01-04503,Ayuda alimentaria y nutricional para la población refugiada saharaui en Tinduf,PMA - Programa Mundial de Alimentos,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04503,72040,Acción Humanitaria,Otras Regiones,0,False,53.84615384615385,False,,3,Registro en OOII / BDNS,42,True,True,False,True,44.7,58,50.02,NARANJA
z11-24-01-04502,Empoderamiento de mujeres indígenas y seguridad alimentaria en Filipinas,PMA - Programa Mundial de Alimentos,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Filipinas,747000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04502,15170,Gobernabilidad Democrática,Asia,0,False,53.84615384615385,False,,3,Registro en OOII / BDNS,42,True,True,True,True,44.7,58,50.02,NARANJA
z11-24-01-04501,Educación y seguridad alimentaria para comunidades rurales del Alto Egipto,PMA - Programa Mundial de Alimentos,11230 - Capacitación básica de adultos; 11250 - Alimentación escolar,Egipto,650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04501,11230,Educación,Norte de África y Oriente Medio,100,True,53.84615384615385,False,,3,Registro en OOII / BDNS,42,True,False,True,True,44.7,58,50.02,NARANJA
z11-24-01-04400,Formación en gestión sostenible del agua en países árabes,CIHEAM - Instituto Agronómico Mediterráneo de Zaragoza,31120 - Desarrollo agrario; 14081 - Educación y formación en abastecimiento de agua y saneamiento; 31110 - Política agraria y gestión administrativa,Mediterráneo y Mundo Árabe (No Especificado),400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04400,31120,Desarrollo Rural y Seguridad Alimentaria,No Especificado,0,False,51.48514851485149,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z11-24-01-04300,Gestión del riesgo de desastres en los países andinos,UNDRR - Oficina de Naciones Unidas para la Reducción del Riesgo de Desastres,43060 - Reducción del riesgo de desastres,"Bolivia, Colombia, Ecuador, Perú",450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04300,43060,Sector 43xx,América Latina y Caribe,100,True,50.43478260869565,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z11-24-01-04202,Ayuda humanitaria para la población afgana,OCHA - Oficina de Coordinación de Asuntos Humanitarios,72050 - Coordinación de la ayuda y servicios de apoyo,Afganistán,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04202,72050,Acción Humanitaria,Otras Regiones,0,False,57.14285714285714,False,,4,Destino geográfico declarado,56,False,True,True,False,34.3,44,38.18,AMARILLO
z11-24-01-04201,Respuesta humanitaria a Ucrania,OCHA - Oficina de Coordinación de Asuntos Humanitarios,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,1200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04201,72050,Acción Humanitaria,Otras Regiones,0,False,57.14285714285714,False,,4,Destino geográfico declarado,56,False,True,True,False,34.3,44,38.18,AMARILLO
z11-24-01-04100,Resiliencia climática en ciudades vulnerables,ON Habitat,43030 - Desarrollo y gestión urbanos,"Bolivia, Colombia, Etiopía, Jordania, Túnez",900000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04100,43030,Sector 43xx,América Latina y Caribe,100,True,51.85185185185186,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,22.8,30,25.68,AMARILLO
z11-24-01-04002,Soluciones a los desplazamiento internos en América y el Sahel,OIM - Organización Internacional para las Migraciones,"15190 - Facilitar la migración y movilidad ordenada, segura, regular y responsable",Países en Vías de Desarrollo (No Especificado),600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04002,15190,Gobernabilidad Democrática,No Especificado,0,False,56.47058823529412,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.5,58,51.7,NARANJA
z11-24-01-04001,Rehabilitación e inclusión de personas con discapacidad afectadas por la guerra en Ucrania,OIM - Organización Internacional para las Migraciones,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,850000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04001,72050,Acción Humanitaria,Otras Regiones,0,False,56.47058823529412,False,,3,Registro en OOII / BDNS,42,True,True,True,True,47.5,58,51.7,NARANJA
z11-24-01-03906,"Mujer, paz y seguridad a través del Plan de Acción Nacional de Jordania",ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15220 - Construcción de la Paz y prevención y solución de conflictos,Jordania,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03906,15170,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,52.17391304347826,False,,3,Registro en OOII / BDNS,42,True,True,False,True,40.7,58,47.620000000000005,AMARILLO
z11-24-01-03905,Refuerzo institucional para la igualdad de género en Etiopía,ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Etiopía,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03905,15170,Gobernabilidad Democrática,África Subsahariana,100,True,52.17391304347826,False,,3,Registro en OOII / BDNS,42,True,False,False,True,40.7,58,47.620000000000005,AMARILLO
z11-24-01-03904,"Fomento del empleo para mujeres en Marruecos, Jordania y Túnez",ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 16020 - Creación de empleo,"Jordania, Marruecos, Túnez",1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03904,15170,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,52.17391304347826,False,,3,Registro en OOII / BDNS,42,True,True,True,True,40.7,58,47.620000000000005,AMARILLO
z11-24-01-03903,Reconocimiento de los cuidados no remunerados de las mujeres en América Latina,ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres,"Dominicana, Rep., Ecuador, México, Panamá, Perú",4050000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03903,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,52.17391304347826,False,,3,Registro en OOII / BDNS,42,True,False,True,True,40.7,58,47.620000000000005,AMARILLO
z11-24-01-03902,Iniciativa global de ciudades y espacios seguros para mujeres y niñas,ONU Mujeres,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15160 - Derechos humanos,"Bolivia, Cabo Verde, Colombia, Ecuador, Etiopía, Guatemala, Marruecos, Níger, Senegal",1650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03902,15180,Gobernabilidad Democrática,América Latina y Caribe,100,True,52.17391304347826,False,,3,Registro en OOII / BDNS,42,True,False,True,True,40.7,58,47.620000000000005,AMARILLO
z11-24-01-03901,Acceso a la justicia para mujeres palestinas,ONU Mujeres,15160 - Derechos humanos; 15130 - Desarrollo legal y judicial; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Palestina,700000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03901,15160,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,52.17391304347826,False,,3,Registro en OOII / BDNS,42,True,True,True,True,40.7,58,47.620000000000005,AMARILLO
z11-24-01-03802,"Protección a personas defensoras de derechos humanos, medio ambiente y periodistas en Ecuador",ACNUDH - Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos,15150 - Fortalecimiento de la sociedad civil,Ecuador,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03802,15150,Gobernabilidad Democrática,América Latina y Caribe,100,True,53.17919075144509,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z11-24-01-03801,Protección de personas defensoras de derechos humanos en Colombia,ACNUDH - Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos,15130 - Desarrollo legal y judicial,Colombia,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03801,15130,Gobernabilidad Democrática,América Latina y Caribe,100,True,53.17919075144509,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z11-24-01-03700,Inclusión financiera rural en Palestina,FIDA - Fondo Internacional de Desarrollo Agrícola,31193 - Servicios financieros agrícolas,Palestina,350000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03700,31193,Desarrollo Rural y Seguridad Alimentaria,Norte de África y Oriente Medio,0,False,64.86486486486487,False,,4,Destino geográfico declarado,56,False,True,False,False,31.3,44,36.38,AMARILLO
z11-24-01-03600,Consolidación de las administraciones públicas en América Latina,CLAD - Centro Latinoamericano de Administración para el Desarrollo,15110 - Política de administración y gestión del sector público,América Latina y Caribe (No Especificado),50000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03600,15110,Gobernabilidad Democrática,No Especificado,0,False,59.50413223140496,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z11-24-01-03505,Protección a población refugiada afgana,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Afganistán,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03505,72050,Acción Humanitaria,Otras Regiones,0,False,52.87356321839081,False,,3,Registro en OOII / BDNS,42,True,True,True,True,45.2,58,50.32000000000001,NARANJA
z11-24-01-03504,Protección a población refugiada venezolana en situación de vulnerabilidad,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Venezuela,6000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03504,72050,Acción Humanitaria,América Latina y Caribe,0,False,52.87356321839081,False,,3,Registro en OOII / BDNS,42,True,True,True,True,45.2,58,50.32000000000001,NARANJA
z11-24-01-03503,Asistencia a personas afectadas por la guerra en Ucrania,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,2800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03503,72050,Acción Humanitaria,Otras Regiones,0,False,52.87356321839081,False,,3,Registro en OOII / BDNS,42,True,True,True,True,45.2,58,50.32000000000001,NARANJA
z11-24-01-03502,Atención a personas refugiadas ucranianas en Moldavia,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Moldavia,850000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03502,72050,Acción Humanitaria,Otras Regiones,0,False,52.87356321839081,False,,3,Registro en OOII / BDNS,42,True,True,True,True,45.2,58,50.32000000000001,NARANJA
z11-24-01-03501,Protección de personas refugiadas y desplazadas internas en Sudán,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Sudán,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03501,72050,Acción Humanitaria,Otras Regiones,0,False,52.87356321839081,False,,3,Registro en OOII / BDNS,42,True,True,False,True,45.2,58,50.32000000000001,NARANJA
z11-24-01-03300,Gobernanza del sistema nacional de cuidados en México,UNRISD - Instituto de Investigación de las Naciones Unidas para el Desarrollo Social,15170 - Organizaciones e instituciones de la igualdad de las mujeres,México,600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03300,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,57.53424657534247,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,23.3,30,25.98,AMARILLO
